precinct,method,candidate,votes
Lower Moreland 3,Provisional,ROBERT COWBURN(LIB),0
Lower Moreland 3,Provisional,RICHARD L WEISS(GRE),0
Lower Moreland 3,Provisional,JUSTIN L MAGILL(CON),0
Lower Moreland 3,Provisional,ERIC L SETTLE(FOR),0
Lower Moreland 3,Provisional,UnresolvedWrite-In,0
Lower Moreland 3,Total,ROBERT COWBURN(LIB),11
Lower Moreland 3,Total,RICHARD L WEISS(GRE),17
Lower Moreland 3,Total,JUSTIN L MAGILL(CON),4
Lower Moreland 3,Total,ERIC L SETTLE(FOR),2
Lower Moreland 3,Total,UnresolvedWrite-In,3
Lower Moreland 4-1,Election Day,ROBERT COWBURN(LIB),****
Lower Moreland 4-1,Election Day,RICHARD L WEISS(GRE),****
Lower Moreland 4-1,Election Day,JUSTIN L MAGILL(CON),****
Lower Moreland 4-1,Election Day,ERIC L SETTLE(FOR),****
Lower Moreland 4-1,Election Day,UnresolvedWrite-In,****
Lower Moreland 4-1,Mail-in,ROBERT COWBURN(LIB),****
Lower Moreland 4-1,Mail-in,RICHARD L WEISS(GRE),****
Lower Moreland 4-1,Mail-in,JUSTIN L MAGILL(CON),****
Lower Moreland 4-1,Mail-in,ERIC L SETTLE(FOR),****
Lower Moreland 4-1,Mail-in,UnresolvedWrite-In,****
Lower Moreland 4-1,Provisional,ROBERT COWBURN(LIB),****
Lower Moreland 4-1,Provisional,RICHARD L WEISS(GRE),****
Lower Moreland 4-1,Provisional,JUSTIN L MAGILL(CON),****
Lower Moreland 4-1,Provisional,ERIC L SETTLE(FOR),****
Lower Moreland 4-1,Provisional,UnresolvedWrite-In,****
Lower Moreland 4-1,Total,ROBERT COWBURN(LIB),9
Lower Moreland 4-1,Total,RICHARD L WEISS(GRE),6
Lower Moreland 4-1,Total,JUSTIN L MAGILL(CON),4
Lower Moreland 4-1,Total,ERIC L SETTLE(FOR),1
Lower Moreland 4-1,Total,UnresolvedWrite-In,3
Lower Moreland 4-2,Election Day,ROBERT COWBURN(LIB),****
Lower Moreland 4-2,Election Day,RICHARD L WEISS(GRE),****
Lower Moreland 4-2,Election Day,JUSTIN L MAGILL(CON),****
Lower Moreland 4-2,Election Day,ERIC L SETTLE(FOR),****
Lower Moreland 4-2,Election Day,UnresolvedWrite-In,****
Lower Moreland 4-2,Mail-in,ROBERT COWBURN(LIB),****
Lower Moreland 4-2,Mail-in,RICHARD L WEISS(GRE),****
Lower Moreland 4-2,Mail-in,JUSTIN L MAGILL(CON),****
Lower Moreland 4-2,Mail-in,ERIC L SETTLE(FOR),****
Lower Moreland 4-2,Mail-in,UnresolvedWrite-In,****
Lower Moreland 4-2,Provisional,ROBERT COWBURN(LIB),****
Lower Moreland 4-2,Provisional,RICHARD L WEISS(GRE),****
Lower Moreland 4-2,Provisional,JUSTIN L MAGILL(CON),****
Lower Moreland 4-2,Provisional,ERIC L SETTLE(FOR),****
Lower Moreland 4-2,Provisional,UnresolvedWrite-In,****
Lower Moreland 4-2,Total,ROBERT COWBURN(LIB),5
Lower Moreland 4-2,Total,RICHARD L WEISS(GRE),13
Lower Moreland 4-2,Total,JUSTIN L MAGILL(CON),1
Lower Moreland 4-2,Total,ERIC L SETTLE(FOR),1
Lower Moreland 4-2,Total,UnresolvedWrite-In,0
