precinct,method,candidate,votes
East Norriton 2-1,Election Day,CHASE OLIVER(LIB),****
East Norriton 2-1,Election Day,JILL STEIN (GRE),****
East Norriton 2-1,Election Day,Carol AshwerQualified Write In,****
East Norriton 2-1,Election Day,Shiva AyyaduraiQualified Write In,****
East Norriton 2-1,Election Day,Doug BellQualified Write In,****
East Norriton 2-1,Election Day,Jay J. BowmanQualified Write In,****
East Norriton 2-1,Mail-in,CHASE OLIVER(LIB),****
East Norriton 2-1,Mail-in,JILL STEIN (GRE),****
East Norriton 2-1,Mail-in,Carol AshwerQualified Write In,****
East Norriton 2-1,Mail-in,Shiva AyyaduraiQualified Write In,****
East Norriton 2-1,Mail-in,Doug BellQualified Write In,****
East Norriton 2-1,Mail-in,Jay J. BowmanQualified Write In,****
East Norriton 2-1,Provisional,CHASE OLIVER(LIB),****
East Norriton 2-1,Provisional,JILL STEIN (GRE),****
East Norriton 2-1,Provisional,Carol AshwerQualified Write In,****
East Norriton 2-1,Provisional,Shiva AyyaduraiQualified Write In,****
East Norriton 2-1,Provisional,Doug BellQualified Write In,****
East Norriton 2-1,Provisional,Jay J. BowmanQualified Write In,****
East Norriton 2-1,Total,CHASE OLIVER(LIB),4
East Norriton 2-1,Total,JILL STEIN (GRE),2
East Norriton 2-1,Total,Carol AshwerQualified Write In,0
East Norriton 2-1,Total,Shiva AyyaduraiQualified Write In,0
East Norriton 2-1,Total,Doug BellQualified Write In,0
East Norriton 2-1,Total,Jay J. BowmanQualified Write In,0
East Norriton 2-2,Election Day,CHASE OLIVER(LIB),3
East Norriton 2-2,Election Day,JILL STEIN (GRE),10
East Norriton 2-2,Election Day,Carol AshwerQualified Write In,0
East Norriton 2-2,Election Day,Shiva AyyaduraiQualified Write In,0
East Norriton 2-2,Election Day,Doug BellQualified Write In,0
East Norriton 2-2,Election Day,Jay J. BowmanQualified Write In,0
East Norriton 2-2,Mail-in,CHASE OLIVER(LIB),0
East Norriton 2-2,Mail-in,JILL STEIN (GRE),1
East Norriton 2-2,Mail-in,Carol AshwerQualified Write In,0
East Norriton 2-2,Mail-in,Shiva AyyaduraiQualified Write In,0
East Norriton 2-2,Mail-in,Doug BellQualified Write In,0
East Norriton 2-2,Mail-in,Jay J. BowmanQualified Write In,0
East Norriton 2-2,Provisional,CHASE OLIVER(LIB),0
East Norriton 2-2,Provisional,JILL STEIN (GRE),0
East Norriton 2-2,Provisional,Carol AshwerQualified Write In,0
East Norriton 2-2,Provisional,Shiva AyyaduraiQualified Write In,0
East Norriton 2-2,Provisional,Doug BellQualified Write In,0
East Norriton 2-2,Provisional,Jay J. BowmanQualified Write In,0
East Norriton 2-2,Total,CHASE OLIVER(LIB),3
East Norriton 2-2,Total,JILL STEIN (GRE),11
East Norriton 2-2,Total,Carol AshwerQualified Write In,0
East Norriton 2-2,Total,Shiva AyyaduraiQualified Write In,0
East Norriton 2-2,Total,Doug BellQualified Write In,0
East Norriton 2-2,Total,Jay J. BowmanQualified Write In,0
East Norriton 2-3,Election Day,CHASE OLIVER(LIB),6
East Norriton 2-3,Election Day,JILL STEIN (GRE),5
East Norriton 2-3,Election Day,Carol AshwerQualified Write In,0
East Norriton 2-3,Election Day,Shiva AyyaduraiQualified Write In,0
East Norriton 2-3,Election Day,Doug BellQualified Write In,0
East Norriton 2-3,Election Day,Jay J. BowmanQualified Write In,0
East Norriton 2-3,Mail-in,CHASE OLIVER(LIB),1
East Norriton 2-3,Mail-in,JILL STEIN (GRE),8
East Norriton 2-3,Mail-in,Carol AshwerQualified Write In,0
East Norriton 2-3,Mail-in,Shiva AyyaduraiQualified Write In,0
East Norriton 2-3,Mail-in,Doug BellQualified Write In,0
East Norriton 2-3,Mail-in,Jay J. BowmanQualified Write In,0
East Norriton 2-3,Provisional,CHASE OLIVER(LIB),0
East Norriton 2-3,Provisional,JILL STEIN (GRE),0
East Norriton 2-3,Provisional,Carol AshwerQualified Write In,0
East Norriton 2-3,Provisional,Shiva AyyaduraiQualified Write In,0
East Norriton 2-3,Provisional,Doug BellQualified Write In,0
East Norriton 2-3,Provisional,Jay J. BowmanQualified Write In,0
East Norriton 2-3,Total,CHASE OLIVER(LIB),7
East Norriton 2-3,Total,JILL STEIN (GRE),13
East Norriton 2-3,Total,Carol AshwerQualified Write In,0
East Norriton 2-3,Total,Shiva AyyaduraiQualified Write In,0
East Norriton 2-3,Total,Doug BellQualified Write In,0
East Norriton 2-3,Total,Jay J. BowmanQualified Write In,0
East Norriton 2-4,Election Day,CHASE OLIVER(LIB),****
East Norriton 2-4,Election Day,JILL STEIN (GRE),****
East Norriton 2-4,Election Day,Carol AshwerQualified Write In,****
East Norriton 2-4,Election Day,Shiva AyyaduraiQualified Write In,****
East Norriton 2-4,Election Day,Doug BellQualified Write In,****
East Norriton 2-4,Election Day,Jay J. BowmanQualified Write In,****
East Norriton 2-4,Mail-in,CHASE OLIVER(LIB),****
East Norriton 2-4,Mail-in,JILL STEIN (GRE),****
East Norriton 2-4,Mail-in,Carol AshwerQualified Write In,****
East Norriton 2-4,Mail-in,Shiva AyyaduraiQualified Write In,****
East Norriton 2-4,Mail-in,Doug BellQualified Write In,****
East Norriton 2-4,Mail-in,Jay J. BowmanQualified Write In,****
East Norriton 2-4,Provisional,CHASE OLIVER(LIB),****
East Norriton 2-4,Provisional,JILL STEIN (GRE),****
East Norriton 2-4,Provisional,Carol AshwerQualified Write In,****
East Norriton 2-4,Provisional,Shiva AyyaduraiQualified Write In,****
East Norriton 2-4,Provisional,Doug BellQualified Write In,****
East Norriton 2-4,Provisional,Jay J. BowmanQualified Write In,****
East Norriton 2-4,Total,CHASE OLIVER(LIB),3
East Norriton 2-4,Total,JILL STEIN (GRE),0
East Norriton 2-4,Total,Carol AshwerQualified Write In,0
East Norriton 2-4,Total,Shiva AyyaduraiQualified Write In,0
East Norriton 2-4,Total,Doug BellQualified Write In,0
East Norriton 2-4,Total,Jay J. BowmanQualified Write In,0
Franconia 1,Election Day,CHASE OLIVER(LIB),****
Franconia 1,Election Day,JILL STEIN (GRE),****
Franconia 1,Election Day,Carol AshwerQualified Write In,****
Franconia 1,Election Day,Shiva AyyaduraiQualified Write In,****
Franconia 1,Election Day,Doug BellQualified Write In,****
Franconia 1,Election Day,Jay J. BowmanQualified Write In,****
Franconia 1,Mail-in,CHASE OLIVER(LIB),****
Franconia 1,Mail-in,JILL STEIN (GRE),****
Franconia 1,Mail-in,Carol AshwerQualified Write In,****
